,index,Unnamed: 0,Reporter Identifier,stat,p,fold_change,beta1,beta2,Rejection on 0.05,qval,id1,id2
5600,205731,205731,cg23731836,7.829595713961606,1.6492811655464355e-13,0.6367243617311638,0.040637750862318835,0.02587504598000001,True,7.119625100582283e-08,3,6
5667,208343,208343,cg17783401,-7.977581570611347,6.44855694782617e-14,1.6173771814805713,0.06778070115942024,0.1096269594,True,2.784777730635568e-08,3,6
5704,209366,209366,cg00023185,-5.8201107505675065,1.9074076029193332e-08,1.5189114025721675,0.02575129884057973,0.03911394144,True,0.008060166581518424,3,6
5736,210168,210168,cg14703605,-6.297327699025866,1.4655120096084262e-09,1.8297249995535287,0.02452129852898553,0.04486723293999999,True,0.0006259381785714835,3,6
5744,210495,210495,cg24041541,-6.675256619018693,1.7463723608310964e-10,1.5177708029233377,0.056845402173913026,0.08627829170000002,True,7.490310361735197e-05,3,6
5779,211444,211444,cg27333517,8.356617980440824,5.5747442471396136e-15,0.6275900151809699,0.0491944340942029,0.03087393564000002,True,2.398609089127035e-09,3,6
5843,214484,214484,cg25193323,8.595751311727968,1.1543178277562072e-15,0.6423643962082661,0.059786076449275374,0.03840444690000002,True,4.799227681928642e-10,3,6
5869,215673,215673,cg19304107,-6.3513775233982805,1.0865251124939743e-09,1.5877635394785317,0.02989476005072465,0.04746581002999997,True,0.00046439682288412776,3,6
5927,219149,219149,cg16822474,-6.1473819432633965,3.331132406082349e-09,1.569637333593452,0.03355334447826089,0.05266658216,True,0.0014195029857358987,3,6
6061,224046,224046,cg21159778,-8.603348164365348,1.0975899102994961e-15,1.6455102909641095,0.10705170144927534,0.17615467640000004,True,4.799227681928642e-10,3,6
6147,227446,227446,cg21174055,-5.926291442947442,1.0906763523717341e-08,1.5180093235135177,0.03236623183333332,0.04913224169,True,0.004625081994554137,3,6
6174,228136,228136,cg16850173,-6.600347164574718,2.679410542354273e-10,1.6895655577529956,0.040117725434782606,0.06778152714999999,True,0.00011483747444995807,3,6
6221,231440,231440,cg03813164,-6.148433897340641,3.312152529467665e-09,1.7108767893298165,0.012878306887681162,0.02203319634000001,True,0.0014114472432273928,3,6
6247,232262,232262,cg02073427,8.255331529650034,1.0786912657172064e-14,0.6581189873676755,0.06434916681159418,0.042349408499999984,True,4.652407792349322e-09,3,6
6308,233615,233615,cg11688874,9.005256202550783,7.400994062791904e-17,0.6130569180806161,0.08963329942028986,0.054950314299999976,True,4.8016923770433095e-11,3,6
6363,235545,235545,cg02702510,7.740234649580339,2.8940160752707985e-13,0.6027288866932341,0.056611204644927526,0.034121208350000015,True,1.248741795523145e-07,3,6
6401,237135,237135,cg20744625,-6.348490446036188,1.104077885827716e-09,1.5056293986707447,0.023543240586956515,0.035447395167700006,True,0.0004718786376942674,3,6
6413,237590,237590,cg02492279,8.080945826079367,3.327601835378498e-14,0.6177216554129895,0.1285949063043478,0.0794358584,True,1.4382661617240444e-08,3,6
6578,243447,243447,cg01110552,7.519172073415121,1.1448512533206088e-12,0.6527639622129005,0.03818232079710147,0.024924043009999987,True,4.935544585249474e-07,3,6
6594,243780,243780,cg14255417,7.836149684024768,1.5824219247595805e-13,0.6258234440488413,0.07008209623188406,0.043859018830000006,True,6.82741340130022e-08,3,6
6674,247021,247021,cg04238871,7.641401333506009,5.367161315708253e-13,0.6486031608922783,0.06549005210144929,0.0424770548,True,2.314670811687236e-07,3,6
6790,253989,253989,cg03271487,5.7274311682833465,3.0890006297298535e-08,0.5176803736261443,0.3753506066666668,0.1943116423,True,0.012998581309680457,3,6
6856,256234,256234,cg03963327,-9.784091579733966,3.4022163385279643e-19,1.7456150201522498,0.03659623878260871,0.06388294410000005,True,0.0,3,6
6857,256235,256235,cg23091758,-11.479195374732038,1.5850283388967848e-24,1.6184425775312141,0.09997901275362316,0.16181029109999998,True,0.0,3,6
6900,257536,257536,cg07625131,-6.842003313437799,6.660690903811952e-11,1.5530668635823677,0.040143419347826094,0.06234541438000001,True,2.860767210333126e-05,3,6
6938,258780,258780,cg25385529,-5.680711729942964,3.930673488216086e-08,1.5210357480028844,0.024805220304347817,0.03772962682000002,True,0.016495473037604014,3,6
6963,259529,259529,cg01879488,8.467817358846817,2.687962915878057e-15,0.5580021282644113,0.06894015085507244,0.0384687509,True,1.1515828290953323e-09,3,6
7019,261187,261187,cg08722104,8.703965866619773,5.619221585223434e-16,0.6167576046836042,0.06313174398550726,0.0389369832,True,2.3999080500658465e-10,3,6
7113,263809,263809,cg01818597,8.404973180955558,4.061880166285919e-15,0.5959382856149921,0.058576778405797086,0.0349081449,True,1.7751268233112683e-09,3,6
7284,269302,269302,cg26666804,-5.817636753606477,1.9322489566254257e-08,1.653839673464435,0.02603095313333333,0.04305102303000001,True,0.008164172862402896,3,6
7368,272028,272028,cg02649987,-6.970394862281172,3.138815635619836e-11,1.9376181826717205,0.0197008250652174,0.03817267686000001,True,1.3493627922689377e-05,3,6
7469,275482,275482,cg18987410,-6.943813527097375,3.670507606044997e-11,1.5015659205296081,0.11422212442028988,0.17151204939999995,True,1.5776527914068694e-05,3,6
7492,276447,276447,cg19405965,7.9401861406153635,8.183085239218724e-14,0.6607911098194731,0.037968997971014495,0.02508957630799999,True,3.5320967817220605e-08,3,6
7763,285861,285861,cg26113809,-6.185921425690903,2.700782633605265e-09,1.52550974968508,0.06693335478260869,0.10210748530000004,True,0.001151654941273339,3,6
7816,287376,287376,cg03052632,8.82227922898523,2.544883785302489e-16,0.5846146791907768,0.07671919749275359,0.044851169029999985,True,9.601497374944756e-11,3,6
7839,288170,288170,cg02737830,8.385879764818839,4.603285892273134e-15,0.6625305303274429,0.05079077123188407,0.03365043659999998,True,1.96695959520099e-09,3,6
8051,295778,295778,cg22931309,7.63364218479831,5.63275102895662e-13,0.6514382903548896,0.03842784471014491,0.025033369459999996,True,2.429511458679201e-07,3,6
8152,301378,301378,cg05344430,-7.010322846811542,2.4795876239650106e-11,1.5886019195475192,0.04090854100724636,0.06498738676999997,True,1.0662349306911345e-05,3,6
8153,301379,301379,cg14168923,-7.077262786718608,1.6669310637472712e-11,1.6681816531912048,0.047940604188405816,0.07997363635000003,True,7.170954471669155e-06,3,6
8222,303816,303816,cg15894389,9.947534306083957,1.0739996827716596e-19,0.6652350300643659,0.33828940724637685,0.22504196399999998,True,0.0,3,6
8277,305728,305728,cg19497031,-6.689894452441986,1.6056566634169155e-10,1.5161714625419889,0.02626887942028985,0.03982812533000001,True,6.887612646078178e-05,3,6
8283,305808,305808,cg25527618,-7.135898629905684,1.1749651224345898e-11,1.6806983444316217,0.025774778004347833,0.04331962671999998,True,5.0562166404866105e-06,3,6
8313,307245,307245,cg05673756,-6.70270073272071,1.4917346695978817e-10,1.5124633661694482,0.07448733808695654,0.11265937010000003,True,6.399604792983737e-05,3,6
8325,307664,307664,cg25985659,-5.929671307306164,1.0713195503102881e-08,1.6173103921383325,0.033304160760869554,0.0538631653,True,0.004543504967922107,3,6
8404,312251,312251,cg18876990,-5.919670168730298,1.1295934658711741e-08,1.519148651094255,0.062429244492753576,0.09483930256000002,True,0.004789042120738052,3,6
8431,312879,312879,cg25078444,-7.978985544780031,6.391065432490529e-14,1.7899502490262424,0.06640949326086956,0.11886968900000006,True,2.7608315300575725e-08,3,6
8432,312880,312880,cg16038120,-8.033941635043094,4.4982318166547445e-14,1.5785049917020968,0.10146538999999996,0.16016362459999994,True,1.941447980158273e-08,3,6
8596,318439,318439,cg20930514,7.594022632605236,7.205042524998797e-13,0.6495049797681781,0.05348315144927536,0.0347375732,True,3.1070606143490664e-07,3,6
8605,318585,318585,cg20087917,8.465790724134534,2.7240569444026675e-15,0.5747616173162448,0.04543186539130432,0.02611249243,True,1.1995460180713735e-09,3,6
8646,320124,320124,cg06084557,8.302983195680879,7.911428187989321e-15,0.6373562638988449,0.04909818045652175,0.031293032859999986,True,3.405725368388346e-09,3,6
8652,320430,320430,cg18687675,-6.154677973354388,3.2016554507348467e-09,1.5160676586155482,0.07082074166666671,0.107369036,True,0.001364523035556009,3,6
8661,320794,320794,cg22805909,8.180494202635364,1.7519857642961325e-14,0.6097627271129602,0.0861838058695652,0.05255167250000002,True,7.576850702406546e-09,3,6
8671,321295,321295,cg02268225,-5.586118431170499,6.375180008769409e-08,1.5026947819556693,0.028467863949275363,0.04277851060999999,True,0.02656382969115345,3,6
8778,326021,326021,cg27553667,-5.954304318690588,9.400425682737816e-09,1.5856529017983252,0.059196612318840575,0.09386528010000003,True,0.003989195748767882,3,6
8785,326442,326442,cg00204501,-6.266793187229372,1.7341009337428982e-09,1.6996878092066463,0.05823623583333335,0.09898342009999997,True,0.0007403585917369337,3,6
8827,327582,327582,cg08364767,-7.0260476427360645,2.259214421212994e-11,1.5623737904374417,0.043593177840579714,0.06810883850000002,True,9.715707070090396e-06,3,6
8833,327622,327622,cg21274778,6.418865831254499,7.46015000945677e-10,0.5953824781924408,0.03440980589855072,0.02048699551,True,0.00031912264700018067,3,6
8848,328129,328129,cg20315346,-6.940698827176847,3.7383406642214064e-11,1.668793226269955,0.016382654818840582,0.027339263389999997,True,1.6067754975868098e-05,3,6
8853,328274,328274,cg17895157,-6.7353545363226335,1.236002773140957e-10,1.6489569130649335,0.02264763270289853,0.037344970510000006,True,5.303953564417263e-05,3,6
8938,330370,330370,cg07721203,-7.672451794688595,4.4226418482988574e-13,1.6109599313053953,0.05332002027536235,0.08589641619999999,True,1.907872078099615e-07,3,6
9020,333093,333093,cg09732510,8.00182262738937,5.5240524167438637e-14,0.6244769755116714,0.055103153115942015,0.034410650398999994,True,2.387057385089264e-08,3,6
9049,333723,333723,cg25049597,-5.98010598932078,8.19424167217951e-09,1.5644545726847428,0.0266432155,0.04168210032000001,True,0.0034797374481037036,3,6
9072,334179,334179,cg02245004,-6.202107637058503,2.4723672922702885e-09,1.538819631435459,0.08229944297101445,0.12664399850000002,True,0.0010545386959180947,3,6
9107,335475,335475,cg17124224,-6.696854023936178,1.5427241787719386e-10,1.5068184095500299,0.034416925724637656,0.05186005728200003,True,6.618127488611236e-05,3,6
9165,337512,337512,cg15070718,-6.62678304433292,2.304559868298004e-10,1.6294772294801978,0.026581808543478247,0.04331445173999999,True,9.879482776020687e-05,3,6
9177,337984,337984,cg01348004,-8.369145928609703,5.136189110872342e-15,1.7660094284338281,0.02873138592753623,0.05073989843999999,True,2.206751004152352e-09,3,6
9182,338193,338193,cg07394446,-9.111059247200412,3.604125627576025e-17,1.686737724163652,0.07191406326086956,0.1213001634,True,0.0,3,6
9235,341803,341803,cg27038935,-5.765946991664871,2.5298334912173066e-08,1.6151995215545445,0.02842960936231885,0.045919491439999995,True,0.010665741527045025,3,6
9314,345453,345453,cg10060338,5.486864059770781,1.0523583496169537e-07,0.658583552456209,0.07900931181159418,0.05203423325000001,True,0.043375243111430706,3,6
9333,345895,345895,ch.16.723901F,-7.5012658690430545,1.2784656803562382e-12,1.5563058557126417,0.024351694007246384,0.03789868398,True,5.510955310983334e-07,3,6
9356,346907,346907,cg01681367,6.7066478351559775,1.458252619237283e-10,0.5245500719492641,0.044495545188405816,0.023340141430000003,True,6.2561446003917e-05,3,6
9411,348696,348696,cg07973470,-6.334927641591532,1.190330948480551e-09,1.6375082436487494,0.017593325707971008,0.028809215880000006,True,0.0005086561273398571,3,6
9439,349647,349647,cg09293786,-5.832999771050191,1.7829523697562107e-08,1.9631245278000005,0.03290106544202898,0.06458888856000006,True,0.0075376386897597625,3,6
9605,355368,355368,cg26970841,-6.7851693738666885,9.266976325341765e-11,1.7831658422743288,0.034367927108695635,0.061283713689999984,True,3.978437560903103e-05,3,6
9606,355369,355369,cg03978375,-7.341503931916693,3.3997214696588047e-12,2.0953854580355737,0.013571090366666663,0.028436665403999993,True,1.4645324397655202e-06,3,6
9607,355370,355370,cg24826867,-5.5492453078146635,7.685685487578397e-08,1.8272167782566324,0.0225538340115942,0.041210743920000015,True,0.031911107819726614,3,6
9611,355738,355738,cg07249459,-5.7373249543888125,2.9348040969125585e-08,1.5772827880956408,0.028115133573188414,0.04434551626999998,True,0.01235583089670289,3,6
9791,364469,364469,cg05310071,9.542057345434763,1.849664129501273e-18,0.6287236414297541,0.03447861833333332,0.02167752247,True,0.0,3,6
10023,371124,371124,cg14598413,7.160154377689628,1.016174989870408e-11,0.6515551016100003,0.03474670947101448,0.02263939582,True,4.37360191662961e-06,3,6
10078,372383,372383,cg06563086,-6.1713717976952625,2.923669325893997e-09,1.566457364037572,0.018996137847826083,0.02975664002,True,0.0012463868502023967,3,6
10118,373747,373747,cg02668984,8.727802721493273,4.792362053624856e-16,0.6208566673988386,0.07814153869565219,0.048514695300000014,True,1.9200374623551397e-10,3,6
10188,375114,375114,cg19401340,-10.233888300129363,1.3995592563367723e-20,1.6051686690350586,0.04077325028985509,0.06544794390000001,True,0.0,3,6
10354,380725,380725,cg16464924,6.968356886364053,3.176742420069277e-11,0.587970084557097,0.714520360362319,0.4201165967000001,True,1.3656427668928828e-05,3,6
10506,387447,387447,cg13096208,-6.99331828688744,2.741751865395442e-11,1.5493521815542797,0.0527644911036232,0.08175077939999997,True,1.1788583616834103e-05,3,6
10535,388068,388068,cg19283806,12.033274063599277,2.5321132183270782e-26,0.6083130977875001,0.2531178223188407,0.1539748866,True,0.0,3,6
10591,391043,391043,cg18745566,-6.3104684898548795,1.362898878402261e-09,1.5808106383594243,0.06146716528985506,0.0971679488,True,0.0005822162293381838,3,6
10598,391399,391399,cg19519319,6.968853923585862,3.167451137773848e-11,0.6432622887015061,0.03527125952898548,0.022688671130000008,True,1.3616575420982713e-05,3,6
10705,396045,396045,cg03157738,8.6235453356325,9.59861629487633e-16,0.6582579309315161,0.055131862898550696,0.036290986000000004,True,4.3193548737718857e-10,3,6
10734,397028,397028,cg09379601,8.837034107917262,2.304674647105581e-16,0.6566745905043222,0.09786652780434787,0.06426646207000003,True,9.601497374944756e-11,3,6
10849,399997,399997,cg07544187,-6.0475690242103575,5.711324382172112e-09,1.5210051098117228,0.0896522013768116,0.1363614564,True,0.0024292064879811726,3,6
10850,399999,399999,cg24229589,-6.7653025662301465,1.0396625989638807e-10,1.6083948868597246,0.026792531891304348,0.04309297130000002,True,4.4625698218614396e-05,3,6
10852,400016,400016,cg14911690,-7.793970751643161,2.0646151687501665e-13,1.559630688128103,0.04872423688405796,0.07599181510000001,True,8.910600524103529e-08,3,6
10854,400130,400130,cg09414724,6.818964045071313,7.616393198764361e-11,0.6660648068361761,0.05439233479710145,0.036228819969999985,True,3.2706860847109276e-05,3,6
10863,400548,400548,cg25440035,-5.693136814520501,3.68718067552721e-08,1.5097504888682929,0.04081528536956524,0.06162089704,True,0.015485104088458379,3,6
10888,401416,401416,cg16644497,-6.004142612428442,7.207594204862599e-09,1.7331152131405752,0.0482750638478261,0.08366624757,True,0.003062528618409166,3,6
11007,405625,405625,cg11344352,5.9189000388127635,1.134207193536224e-08,0.6182418284297827,0.028929837237681163,0.017885635470000008,True,0.004808499027782576,3,6
11189,412502,412502,cg15575222,-5.545660077470728,7.826298480033058e-08,1.5007817908971819,0.04833880957246377,0.07254600520000003,True,0.0324826232425931,3,6
11214,413245,413245,cg03046371,6.8501079269829805,6.353397261473563e-11,0.6626560352086989,0.12159508123188408,0.08057571442999999,True,2.7289494770377232e-05,3,6
11243,413848,413848,cg10378364,-5.810331205180079,2.007463109108501e-08,1.5548625873134774,0.031217916615942032,0.04853957060000002,True,0.008479542875149071,3,6
11264,414368,414368,cg05644321,7.862763297533629,1.3373837425204608e-13,0.619852046494724,0.0578940738405797,0.035885760149999994,True,5.773757971727633e-08,3,6
11277,414577,414577,cg07003030,-6.2635603162906754,1.7652182137436159e-09,1.6720112825471931,0.04767098561594201,0.07970642580000001,True,0.000753614103124356,3,6
11295,414989,414989,cg01411731,-5.607080911289531,5.7301393318944957e-08,1.7398926678565256,0.0230277140942029,0.04006575091,True,0.023920082742542204,3,6
11369,417167,417167,cg13088368,-6.916147502789857,4.318049967572716e-11,1.6493943905114243,0.02348102155724637,0.03872946524,True,1.8556586989126878e-05,3,6
11370,417168,417168,cg06962944,-5.784378729597592,2.298503275961761e-08,1.7278846345824688,0.041009319072463794,0.07085937229999997,True,0.009698319013740075,3,6
11397,417860,417860,cg10439765,-5.876908264901768,1.4157071116459429e-08,1.756643223279983,0.06031813662318838,0.10595744594,True,0.005994215870897768,3,6
11423,418483,418483,cg12463199,8.161167021346476,1.985010604727792e-14,0.6662451688589397,0.07229157891304347,0.04816391520000002,True,8.583383781513021e-09,3,6
